company,date,environment,governance,riskscore,social,stock,symbol
NIKE Inc.,"Jan 01, 2018",2.0,7.5,16,6.6,66.25,NKE
NIKE Inc.,"Dec 01, 2017",2.0,7.5,16,6.6,60.55,NKE
NIKE Inc.,"Oct 31, 2017",2.0,7.5,16,6.6,58.48,NKE
NIKE Inc.,"Sep 30, 2017",2.0,7.5,16,6.6,53.23,NKE
NIKE Inc.,"Aug 31, 2017",2.0,7.5,16,6.6,50.19,NKE
NIKE Inc.,"Jul 31, 2017",2.0,7.5,16,6.6,50.94,NKE
NIKE Inc.,"Jun 30, 2017",2.0,7.5,16,6.6,56.96,NKE
NIKE Inc.,"May 31, 2017",2.0,7.5,16,6.6,56.72,NKE
NIKE Inc.,"Apr 30, 2017",2.0,7.5,16,6.6,50.94,NKE
NIKE Inc.,"Mar 31, 2017",2.0,7.5,16,6.6,53.27,NKE
NIKE Inc.,"Mar 01, 2017",2.0,7.5,16,6.6,53.41,NKE
NIKE Inc.,"Feb 01, 2017",2.0,7.5,16,6.6,54.78,NKE
NIKE Inc.,"Jan 01, 2017",2.0,7.5,16,6.6,50.70,NKE
NIKE Inc.,"Dec 01, 2016",2.0,7.5,16,6.6,48.54,NKE
NIKE Inc.,"Oct 31, 2016",2.0,7.5,16,6.6,47.81,NKE
NIKE Inc.,"Sep 30, 2016",2.0,7.5,16,6.6,47.92,NKE
NIKE Inc.,"Aug 31, 2016",2.0,7.5,16,6.6,50.00,NKE
NIKE Inc.,"Jul 31, 2016",2.0,7.5,16,6.6,54.74,NKE
NIKE Inc.,"Jun 30, 2016",2.0,7.5,16,6.6,52.71,NKE
NIKE Inc.,"May 31, 2016",2.0,7.5,16,6.6,52.27,NKE
NIKE Inc.,"Apr 30, 2016",2.0,7.5,16,6.6,52.29,NKE
NIKE Inc.,"Mar 31, 2016",2.0,7.5,16,6.6,55.81,NKE
NIKE Inc.,"Mar 01, 2016",2.0,7.5,16,6.6,58.06,NKE
NIKE Inc.,"Feb 01, 2016",2.0,7.5,16,6.6,58.17,NKE
NIKE Inc.,"Jan 01, 2016",2.0,7.5,16,6.6,58.57,NKE
NIKE Inc.,"Dec 01, 2015",2.0,7.5,16,6.6,58.74,NKE
Merck & Co. Inc.,"Oct 31, 2020",1.6,11.1,27,14.1,80.36,MRK
Merck & Co. Inc.,"Sep 30, 2020",1.6,11.1,27,14.1,75.21,MRK
Merck & Co. Inc.,"Aug 31, 2020",1.6,11.1,27,14.1,82.35,MRK
Merck & Co. Inc.,"Jul 31, 2020",1.6,11.1,27,14.1,84.65,MRK
Merck & Co. Inc.,"Jun 30, 2020",1.6,11.1,27,14.1,79.66,MRK
Merck & Co. Inc.,"May 31, 2020",1.6,11.1,27,14.1,76.17,MRK
Merck & Co. Inc.,"Apr 30, 2020",1.6,11.1,27,14.1,79.51,MRK
Merck & Co. Inc.,"Mar 31, 2020",1.6,11.1,27,14.1,78.15,MRK
Merck & Co. Inc.,"Mar 01, 2020",1.6,11.1,27,14.1,75.16,MRK
Merck & Co. Inc.,"Feb 01, 2020",1.6,11.1,27,14.1,74.79,MRK
Merck & Co. Inc.,"Jan 01, 2020",1.6,11.1,27,14.1,83.46,MRK
Merck & Co. Inc.,"Dec 01, 2019",1.6,11.1,27,14.1,88.24,MRK
Merck & Co. Inc.,"Oct 31, 2019",1.6,11.1,27,14.1,84.58,MRK
Merck & Co. Inc.,"Sep 30, 2019",1.6,11.1,27,14.1,84.08,MRK
Merck & Co. Inc.,"Aug 31, 2019",1.6,11.1,27,14.1,81.13,MRK
Merck & Co. Inc.,"Jul 31, 2019",1.6,11.1,27,14.1,83.34,MRK
Merck & Co. Inc.,"Jun 30, 2019",1.6,11.1,27,14.1,79.99,MRK
Merck & Co. Inc.,"May 31, 2019",1.6,11.1,27,14.1,80.28,MRK
Merck & Co. Inc.,"Apr 30, 2019",1.6,11.1,27,14.1,75.84,MRK
Merck & Co. Inc.,"Mar 31, 2019",1.6,11.1,27,14.1,75.36,MRK
Merck & Co. Inc.,"Mar 01, 2019",1.6,11.1,27,14.1,79.09,MRK
Merck & Co. Inc.,"Feb 01, 2019",1.6,11.1,27,14.1,77.30,MRK
Merck & Co. Inc.,"Jan 01, 2019",1.6,11.1,27,14.1,70.78,MRK
Merck & Co. Inc.,"Dec 01, 2018",1.6,11.1,27,14.1,72.16,MRK
Merck & Co. Inc.,"Oct 31, 2018",1.6,11.1,27,14.1,74.93,MRK
Merck & Co. Inc.,"Sep 30, 2018",1.6,11.1,27,14.1,69.51,MRK
Merck & Co. Inc.,"Aug 31, 2018",1.6,11.1,27,14.1,66.54,MRK
Merck & Co. Inc.,"Jul 31, 2018",1.6,11.1,27,14.1,64.33,MRK
Merck & Co. Inc.,"Jun 30, 2018",1.6,11.1,27,14.1,61.78,MRK
Merck & Co. Inc.,"May 31, 2018",1.6,11.1,27,14.1,56.50,MRK
Merck & Co. Inc.,"Apr 30, 2018",1.6,11.1,27,14.1,55.41,MRK
Merck & Co. Inc.,"Mar 31, 2018",1.6,11.1,27,14.1,54.79,MRK
Merck & Co. Inc.,"Mar 01, 2018",1.6,11.1,27,14.1,50.26,MRK
Merck & Co. Inc.,"Feb 01, 2018",1.6,11.1,27,14.1,50.03,MRK
Merck & Co. Inc.,"Jan 01, 2018",1.6,11.1,27,14.1,54.67,MRK
Merck & Co. Inc.,"Dec 01, 2017",1.6,11.1,27,14.1,51.48,MRK
Merck & Co. Inc.,"Oct 31, 2017",1.6,11.1,27,14.1,50.57,MRK
Merck & Co. Inc.,"Sep 30, 2017",1.6,11.1,27,14.1,50.40,MRK
Merck & Co. Inc.,"Aug 31, 2017",1.6,11.1,27,14.1,58.16,MRK
Merck & Co. Inc.,"Jul 31, 2017",1.6,11.1,27,14.1,58.01,MRK
Merck & Co. Inc.,"Jun 30, 2017",1.6,11.1,27,14.1,58.02,MRK
Merck & Co. Inc.,"May 31, 2017",1.6,11.1,27,14.1,57.79,MRK
Merck & Co. Inc.,"Apr 30, 2017",1.6,11.1,27,14.1,58.71,MRK
Merck & Co. Inc.,"Mar 31, 2017",1.6,11.1,27,14.1,56.20,MRK
Merck & Co. Inc.,"Mar 01, 2017",1.6,11.1,27,14.1,56.88,MRK
Merck & Co. Inc.,"Feb 01, 2017",1.6,11.1,27,14.1,58.97,MRK
Merck & Co. Inc.,"Jan 01, 2017",1.6,11.1,27,14.1,55.50,MRK
Merck & Co. Inc.,"Dec 01, 2016",1.6,11.1,27,14.1,52.30,MRK
Merck & Co. Inc.,"Oct 31, 2016",1.6,11.1,27,14.1,54.36,MRK
Merck & Co. Inc.,"Sep 30, 2016",1.6,11.1,27,14.1,52.17,MRK
Merck & Co. Inc.,"Aug 31, 2016",1.6,11.1,27,14.1,55.04,MRK
Merck & Co. Inc.,"Jul 31, 2016",1.6,11.1,27,14.1,55.38,MRK
Merck & Co. Inc.,"Jun 30, 2016",1.6,11.1,27,14.1,51.74,MRK
Merck & Co. Inc.,"May 31, 2016",1.6,11.1,27,14.1,50.40,MRK
Merck & Co. Inc.,"Apr 30, 2016",1.6,11.1,27,14.1,49.22,MRK
Merck & Co. Inc.,"Mar 31, 2016",1.6,11.1,27,14.1,47.98,MRK
Merck & Co. Inc.,"Mar 01, 2016",1.6,11.1,27,14.1,45.89,MRK
Merck & Co. Inc.,"Feb 01, 2016",1.6,11.1,27,14.1,43.54,MRK
Merck & Co. Inc.,"Jan 01, 2016",1.6,11.1,27,14.1,43.94,MRK
Merck & Co. Inc.,"Dec 01, 2015",1.6,11.1,27,14.1,45.41,MRK
3M Company,"Oct 31, 2020",12.8,8.1,35,14.0,163.02,MMM
3M Company,"Sep 30, 2020",12.8,8.1,35,14.0,159.96,MMM
3M Company,"Aug 31, 2020",12.8,8.1,35,14.0,160.18,MMM
3M Company,"Jul 31, 2020",12.8,8.1,35,14.0,161.55,MMM
3M Company,"Jun 30, 2020",12.8,8.1,35,14.0,149.11,MMM
3M Company,"May 31, 2020",12.8,8.1,35,14.0,154.58,MMM
3M Company,"Apr 30, 2020",12.8,8.1,35,14.0,153.51,MMM
3M Company,"Mar 31, 2020",12.8,8.1,35,14.0,149.07,MMM
3M Company,"Mar 01, 2020",12.8,8.1,35,14.0,133.95,MMM
3M Company,"Feb 01, 2020",12.8,8.1,35,14.0,145.13,MMM
3M Company,"Jan 01, 2020",12.8,8.1,35,14.0,154.29,MMM
3M Company,"Dec 01, 2019",12.8,8.1,35,14.0,171.56,MMM
3M Company,"Oct 31, 2019",12.8,8.1,35,14.0,163.67,MMM
3M Company,"Sep 30, 2019",12.8,8.1,35,14.0,159.07,MMM
3M Company,"Aug 31, 2019",12.8,8.1,35,14.0,158.50,MMM
3M Company,"Jul 31, 2019",12.8,8.1,35,14.0,154.50,MMM
3M Company,"Jun 30, 2019",12.8,8.1,35,14.0,166.92,MMM
3M Company,"May 31, 2019",12.8,8.1,35,14.0,165.60,MMM
3M Company,"Apr 30, 2019",12.8,8.1,35,14.0,151.32,MMM
3M Company,"Mar 31, 2019",12.8,8.1,35,14.0,179.51,MMM
3M Company,"Mar 01, 2019",12.8,8.1,35,14.0,196.82,MMM
3M Company,"Feb 01, 2019",12.8,8.1,35,14.0,195.10,MMM
3M Company,"Jan 01, 2019",12.8,8.1,35,14.0,188.43,MMM
3M Company,"Dec 01, 2018",12.8,8.1,35,14.0,179.25,MMM
3M Company,"Oct 31, 2018",12.8,8.1,35,14.0,194.27,MMM
3M Company,"Sep 30, 2018",12.8,8.1,35,14.0,177.77,MMM
3M Company,"Aug 31, 2018",12.8,8.1,35,14.0,196.88,MMM
3M Company,"Jul 31, 2018",12.8,8.1,35,14.0,195.76,MMM
3M Company,"Jun 30, 2018",12.8,8.1,35,14.0,197.06,MMM
3M Company,"May 31, 2018",12.8,8.1,35,14.0,182.58,MMM
3M Company,"Apr 30, 2018",12.8,8.1,35,14.0,181.81,MMM
3M Company,"Mar 31, 2018",12.8,8.1,35,14.0,179.20,MMM
3M Company,"Mar 01, 2018",12.8,8.1,35,14.0,202.36,MMM
3M Company,"Feb 01, 2018",12.8,8.1,35,14.0,215.83,MMM
3M Company,"Jan 01, 2018",12.8,8.1,35,14.0,229.57,MMM
3M Company,"Dec 01, 2017",12.8,8.1,35,14.0,215.70,MMM
3M Company,"Oct 31, 2017",12.8,8.1,35,14.0,221.70,MMM
3M Company,"Sep 30, 2017",12.8,8.1,35,14.0,209.89,MMM
3M Company,"Aug 31, 2017",12.8,8.1,35,14.0,191.39,MMM
3M Company,"Jul 31, 2017",12.8,8.1,35,14.0,185.24,MMM
3M Company,"Jun 30, 2017",12.8,8.1,35,14.0,182.38,MMM
3M Company,"May 31, 2017",12.8,8.1,35,14.0,188.75,MMM
3M Company,"Apr 30, 2017",12.8,8.1,35,14.0,184.28,MMM
3M Company,"Mar 31, 2017",12.8,8.1,35,14.0,176.49,MMM
3M Company,"Mar 01, 2017",12.8,8.1,35,14.0,172.43,MMM
3M Company,"Feb 01, 2017",12.8,8.1,35,14.0,166.86,MMM
3M Company,"Jan 01, 2017",12.8,8.1,35,14.0,156.53,MMM
3M Company,"Dec 01, 2016",12.8,8.1,35,14.0,159.82,MMM
3M Company,"Oct 31, 2016",12.8,8.1,35,14.0,152.80,MMM
3M Company,"Sep 30, 2016",12.8,8.1,35,14.0,147.07,MMM
3M Company,"Aug 31, 2016",12.8,8.1,35,14.0,156.79,MMM
3M Company,"Jul 31, 2016",12.8,8.1,35,14.0,158.48,MMM
3M Company,"Jun 30, 2016",12.8,8.1,35,14.0,157.70,MMM
3M Company,"May 31, 2016",12.8,8.1,35,14.0,154.84,MMM
3M Company,"Apr 30, 2016",12.8,8.1,35,14.0,147.84,MMM
3M Company,"Mar 31, 2016",12.8,8.1,35,14.0,147.02,MMM
3M Company,"Mar 01, 2016",12.8,8.1,35,14.0,146.36,MMM
3M Company,"Feb 01, 2016",12.8,8.1,35,14.0,136.80,MMM
3M Company,"Jan 01, 2016",12.8,8.1,35,14.0,131.68,MMM
3M Company,"Dec 01, 2015",12.8,8.1,35,14.0,131.36,MMM
salesforce.com inc.,"Oct 31, 2020",0.5,4.3,11,6.5,260.15,CRM
salesforce.com inc.,"Sep 30, 2020",0.5,4.3,11,6.5,232.27,CRM
salesforce.com inc.,"Aug 31, 2020",0.5,4.3,11,6.5,251.32,CRM
salesforce.com inc.,"Jul 31, 2020",0.5,4.3,11,6.5,272.65,CRM
salesforce.com inc.,"Jun 30, 2020",0.5,4.3,11,6.5,194.85,CRM
salesforce.com inc.,"May 31, 2020",0.5,4.3,11,6.5,187.33,CRM
salesforce.com inc.,"Apr 30, 2020",0.5,4.3,11,6.5,174.79,CRM
salesforce.com inc.,"Mar 31, 2020",0.5,4.3,11,6.5,161.95,CRM
salesforce.com inc.,"Mar 01, 2020",0.5,4.3,11,6.5,143.98,CRM
salesforce.com inc.,"Feb 01, 2020",0.5,4.3,11,6.5,170.40,CRM
salesforce.com inc.,"Jan 01, 2020",0.5,4.3,11,6.5,182.31,CRM
salesforce.com inc.,"Dec 01, 2019",0.5,4.3,11,6.5,162.64,CRM
salesforce.com inc.,"Oct 31, 2019",0.5,4.3,11,6.5,162.89,CRM
salesforce.com inc.,"Sep 30, 2019",0.5,4.3,11,6.5,156.49,CRM
salesforce.com inc.,"Aug 31, 2019",0.5,4.3,11,6.5,148.44,CRM
salesforce.com inc.,"Jul 31, 2019",0.5,4.3,11,6.5,156.07,CRM
salesforce.com inc.,"Jun 30, 2019",0.5,4.3,11,6.5,154.50,CRM
salesforce.com inc.,"May 31, 2019",0.5,4.3,11,6.5,151.73,CRM
salesforce.com inc.,"Apr 30, 2019",0.5,4.3,11,6.5,151.41,CRM
salesforce.com inc.,"Mar 31, 2019",0.5,4.3,11,6.5,165.35,CRM
salesforce.com inc.,"Mar 01, 2019",0.5,4.3,11,6.5,158.37,CRM
salesforce.com inc.,"Feb 01, 2019",0.5,4.3,11,6.5,163.65,CRM
salesforce.com inc.,"Jan 01, 2019",0.5,4.3,11,6.5,151.97,CRM
salesforce.com inc.,"Dec 01, 2018",0.5,4.3,11,6.5,136.97,CRM
salesforce.com inc.,"Oct 31, 2018",0.5,4.3,11,6.5,142.76,CRM
salesforce.com inc.,"Sep 30, 2018",0.5,4.3,11,6.5,137.24,CRM
salesforce.com inc.,"Aug 31, 2018",0.5,4.3,11,6.5,159.03,CRM
salesforce.com inc.,"Jul 31, 2018",0.5,4.3,11,6.5,152.68,CRM
salesforce.com inc.,"Jun 30, 2018",0.5,4.3,11,6.5,137.15,CRM
salesforce.com inc.,"May 31, 2018",0.5,4.3,11,6.5,136.40,CRM
salesforce.com inc.,"Apr 30, 2018",0.5,4.3,11,6.5,129.33,CRM
salesforce.com inc.,"Mar 31, 2018",0.5,4.3,11,6.5,120.99,CRM
salesforce.com inc.,"Mar 01, 2018",0.5,4.3,11,6.5,116.30,CRM
salesforce.com inc.,"Feb 01, 2018",0.5,4.3,11,6.5,116.25,CRM
salesforce.com inc.,"Jan 01, 2018",0.5,4.3,11,6.5,113.91,CRM
salesforce.com inc.,"Dec 01, 2017",0.5,4.3,11,6.5,102.23,CRM
salesforce.com inc.,"Oct 31, 2017",0.5,4.3,11,6.5,104.32,CRM
salesforce.com inc.,"Sep 30, 2017",0.5,4.3,11,6.5,102.34,CRM
salesforce.com inc.,"Aug 31, 2017",0.5,4.3,11,6.5,93.42,CRM
salesforce.com inc.,"Jul 31, 2017",0.5,4.3,11,6.5,95.49,CRM
salesforce.com inc.,"Jun 30, 2017",0.5,4.3,11,6.5,90.80,CRM
salesforce.com inc.,"May 31, 2017",0.5,4.3,11,6.5,86.60,CRM
salesforce.com inc.,"Apr 30, 2017",0.5,4.3,11,6.5,89.64,CRM
salesforce.com inc.,"Mar 31, 2017",0.5,4.3,11,6.5,86.12,CRM
salesforce.com inc.,"Mar 01, 2017",0.5,4.3,11,6.5,82.49,CRM
salesforce.com inc.,"Feb 01, 2017",0.5,4.3,11,6.5,81.35,CRM
salesforce.com inc.,"Jan 01, 2017",0.5,4.3,11,6.5,79.10,CRM
salesforce.com inc.,"Dec 01, 2016",0.5,4.3,11,6.5,68.46,CRM
salesforce.com inc.,"Oct 31, 2016",0.5,4.3,11,6.5,72.00,CRM
salesforce.com inc.,"Sep 30, 2016",0.5,4.3,11,6.5,75.16,CRM
salesforce.com inc.,"Aug 31, 2016",0.5,4.3,11,6.5,71.33,CRM
salesforce.com inc.,"Jul 31, 2016",0.5,4.3,11,6.5,79.42,CRM
salesforce.com inc.,"Jun 30, 2016",0.5,4.3,11,6.5,81.80,CRM
salesforce.com inc.,"May 31, 2016",0.5,4.3,11,6.5,79.41,CRM
salesforce.com inc.,"Apr 30, 2016",0.5,4.3,11,6.5,83.71,CRM
salesforce.com inc.,"Mar 31, 2016",0.5,4.3,11,6.5,75.80,CRM
salesforce.com inc.,"Mar 01, 2016",0.5,4.3,11,6.5,73.83,CRM
salesforce.com inc.,"Feb 01, 2016",0.5,4.3,11,6.5,67.75,CRM
salesforce.com inc.,"Jan 01, 2016",0.5,4.3,11,6.5,68.06,CRM
salesforce.com inc.,"Dec 01, 2015",0.5,4.3,11,6.5,78.40,CRM
Intel Corporation,"Oct 31, 2020",4.2,6.2,15,5.1,45.06,INTC
Intel Corporation,"Sep 30, 2020",4.2,6.2,15,5.1,43.96,INTC
Intel Corporation,"Aug 31, 2020",4.2,6.2,15,5.1,51.41,INTC
Intel Corporation,"Jul 31, 2020",4.2,6.2,15,5.1,50.24,INTC
Intel Corporation,"Jun 30, 2020",4.2,6.2,15,5.1,47.07,INTC
Intel Corporation,"May 31, 2020",4.2,6.2,15,5.1,59.00,INTC
Intel Corporation,"Apr 30, 2020",4.2,6.2,15,5.1,61.71,INTC
Intel Corporation,"Mar 31, 2020",4.2,6.2,15,5.1,58.81,INTC
Intel Corporation,"Mar 01, 2020",4.2,6.2,15,5.1,53.07,INTC
Intel Corporation,"Feb 01, 2020",4.2,6.2,15,5.1,54.17,INTC
Intel Corporation,"Jan 01, 2020",4.2,6.2,15,5.1,62.38,INTC
Intel Corporation,"Dec 01, 2019",4.2,6.2,15,5.1,58.40,INTC
Intel Corporation,"Oct 31, 2019",4.2,6.2,15,5.1,56.33,INTC
Intel Corporation,"Sep 30, 2019",4.2,6.2,15,5.1,54.86,INTC
Intel Corporation,"Aug 31, 2019",4.2,6.2,15,5.1,50.00,INTC
Intel Corporation,"Jul 31, 2019",4.2,6.2,15,5.1,45.70,INTC
Intel Corporation,"Jun 30, 2019",4.2,6.2,15,5.1,48.72,INTC
Intel Corporation,"May 31, 2019",4.2,6.2,15,5.1,46.14,INTC
Intel Corporation,"Apr 30, 2019",4.2,6.2,15,5.1,42.19,INTC
Intel Corporation,"Mar 31, 2019",4.2,6.2,15,5.1,48.90,INTC
Intel Corporation,"Mar 01, 2019",4.2,6.2,15,5.1,51.45,INTC
Intel Corporation,"Feb 01, 2019",4.2,6.2,15,5.1,50.42,INTC
Intel Corporation,"Jan 01, 2019",4.2,6.2,15,5.1,44.86,INTC
Intel Corporation,"Dec 01, 2018",4.2,6.2,15,5.1,44.68,INTC
Intel Corporation,"Oct 31, 2018",4.2,6.2,15,5.1,46.65,INTC
Intel Corporation,"Sep 30, 2018",4.2,6.2,15,5.1,44.35,INTC
Intel Corporation,"Aug 31, 2018",4.2,6.2,15,5.1,44.74,INTC
Intel Corporation,"Jul 31, 2018",4.2,6.2,15,5.1,45.54,INTC
Intel Corporation,"Jun 30, 2018",4.2,6.2,15,5.1,45.23,INTC
Intel Corporation,"May 31, 2018",4.2,6.2,15,5.1,46.74,INTC
Intel Corporation,"Apr 30, 2018",4.2,6.2,15,5.1,51.61,INTC
Intel Corporation,"Mar 31, 2018",4.2,6.2,15,5.1,48.26,INTC
Intel Corporation,"Mar 01, 2018",4.2,6.2,15,5.1,48.69,INTC
Intel Corporation,"Feb 01, 2018",4.2,6.2,15,5.1,45.77,INTC
Intel Corporation,"Jan 01, 2018",4.2,6.2,15,5.1,44.70,INTC
Intel Corporation,"Dec 01, 2017",4.2,6.2,15,5.1,42.87,INTC
Intel Corporation,"Oct 31, 2017",4.2,6.2,15,5.1,41.39,INTC
Intel Corporation,"Sep 30, 2017",4.2,6.2,15,5.1,41.99,INTC
Intel Corporation,"Aug 31, 2017",4.2,6.2,15,5.1,35.15,INTC
Intel Corporation,"Jul 31, 2017",4.2,6.2,15,5.1,32.13,INTC
Intel Corporation,"Jun 30, 2017",4.2,6.2,15,5.1,32.50,INTC
Intel Corporation,"May 31, 2017",4.2,6.2,15,5.1,30.91,INTC
Intel Corporation,"Apr 30, 2017",4.2,6.2,15,5.1,32.84,INTC
Intel Corporation,"Mar 31, 2017",4.2,6.2,15,5.1,32.88,INTC
Intel Corporation,"Mar 01, 2017",4.2,6.2,15,5.1,32.81,INTC
Intel Corporation,"Feb 01, 2017",4.2,6.2,15,5.1,32.69,INTC
Intel Corporation,"Jan 01, 2017",4.2,6.2,15,5.1,33.25,INTC
Intel Corporation,"Dec 01, 2016",4.2,6.2,15,5.1,32.75,INTC
Intel Corporation,"Oct 31, 2016",4.2,6.2,15,5.1,31.10,INTC
Intel Corporation,"Sep 30, 2016",4.2,6.2,15,5.1,31.25,INTC
Intel Corporation,"Aug 31, 2016",4.2,6.2,15,5.1,33.83,INTC
Intel Corporation,"Jul 31, 2016",4.2,6.2,15,5.1,31.93,INTC
Intel Corporation,"Jun 30, 2016",4.2,6.2,15,5.1,31.01,INTC
Intel Corporation,"May 31, 2016",4.2,6.2,15,5.1,29.18,INTC
Intel Corporation,"Apr 30, 2016",4.2,6.2,15,5.1,27.86,INTC
Intel Corporation,"Mar 31, 2016",4.2,6.2,15,5.1,26.70,INTC
Intel Corporation,"Mar 01, 2016",4.2,6.2,15,5.1,28.53,INTC
Intel Corporation,"Feb 01, 2016",4.2,6.2,15,5.1,25.87,INTC
Intel Corporation,"Jan 01, 2016",4.2,6.2,15,5.1,27.12,INTC
Intel Corporation,"Dec 01, 2015",4.2,6.2,15,5.1,30.12,INTC
UnitedHealth Group Incorporated,"Oct 31, 2020",0.0,5.8,21,15.4,347.46,UNH
UnitedHealth Group Incorporated,"Sep 30, 2020",0.0,5.8,21,15.4,305.14,UNH
UnitedHealth Group Incorporated,"Aug 31, 2020",0.0,5.8,21,15.4,310.49,UNH
UnitedHealth Group Incorporated,"Jul 31, 2020",0.0,5.8,21,15.4,311.27,UNH
UnitedHealth Group Incorporated,"Jun 30, 2020",0.0,5.8,21,15.4,301.54,UNH
UnitedHealth Group Incorporated,"May 31, 2020",0.0,5.8,21,15.4,292.48,UNH
UnitedHealth Group Incorporated,"Apr 30, 2020",0.0,5.8,21,15.4,302.30,UNH
UnitedHealth Group Incorporated,"Mar 31, 2020",0.0,5.8,21,15.4,290.02,UNH
UnitedHealth Group Incorporated,"Mar 01, 2020",0.0,5.8,21,15.4,246.23,UNH
UnitedHealth Group Incorporated,"Feb 01, 2020",0.0,5.8,21,15.4,251.73,UNH
UnitedHealth Group Incorporated,"Jan 01, 2020",0.0,5.8,21,15.4,269.00,UNH
UnitedHealth Group Incorporated,"Dec 01, 2019",0.0,5.8,21,15.4,289.15,UNH
UnitedHealth Group Incorporated,"Oct 31, 2019",0.0,5.8,21,15.4,275.27,UNH
UnitedHealth Group Incorporated,"Sep 30, 2019",0.0,5.8,21,15.4,248.55,UNH
UnitedHealth Group Incorporated,"Aug 31, 2019",0.0,5.8,21,15.4,212.75,UNH
UnitedHealth Group Incorporated,"Jul 31, 2019",0.0,5.8,21,15.4,229.07,UNH
UnitedHealth Group Incorporated,"Jun 30, 2019",0.0,5.8,21,15.4,243.77,UNH
UnitedHealth Group Incorporated,"May 31, 2019",0.0,5.8,21,15.4,237.82,UNH
UnitedHealth Group Incorporated,"Apr 30, 2019",0.0,5.8,21,15.4,235.67,UNH
UnitedHealth Group Incorporated,"Mar 31, 2019",0.0,5.8,21,15.4,227.16,UNH
UnitedHealth Group Incorporated,"Mar 01, 2019",0.0,5.8,21,15.4,240.07,UNH
UnitedHealth Group Incorporated,"Feb 01, 2019",0.0,5.8,21,15.4,235.18,UNH
UnitedHealth Group Incorporated,"Jan 01, 2019",0.0,5.8,21,15.4,262.35,UNH
UnitedHealth Group Incorporated,"Dec 01, 2018",0.0,5.8,21,15.4,241.88,UNH
UnitedHealth Group Incorporated,"Oct 31, 2018",0.0,5.8,21,15.4,272.31,UNH
UnitedHealth Group Incorporated,"Sep 30, 2018",0.0,5.8,21,15.4,252.94,UNH
UnitedHealth Group Incorporated,"Aug 31, 2018",0.0,5.8,21,15.4,256.62,UNH
UnitedHealth Group Incorporated,"Jul 31, 2018",0.0,5.8,21,15.4,258.95,UNH
UnitedHealth Group Incorporated,"Jun 30, 2018",0.0,5.8,21,15.4,244.25,UNH
UnitedHealth Group Incorporated,"May 31, 2018",0.0,5.8,21,15.4,235.82,UNH
